flight_id,flight_no,actual_departure,actual_arrival,aircraft_code,departure_airport,arrival_airport,fare_conditions,range,count_seats,sum_amount,travel_time
68652,PG0296,2017-02-03T10:20:00Z,2017-02-03T10:45:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
68653,PG0296,2017-01-14T10:18:00Z,2017-01-14T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68653,PG0296,2017-01-14T10:18:00Z,2017-01-14T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68654,PG0296,2017-03-09T10:18:00Z,2017-03-09T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68654,PG0296,2017-03-09T10:18:00Z,2017-03-09T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68655,PG0295,2017-03-09T13:23:00Z,2017-03-09T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68656,PG0296,2017-06-15T10:21:00Z,2017-06-15T10:46:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68656,PG0296,2017-06-15T10:21:00Z,2017-06-15T10:46:00Z,SU9,OVB,NOZ,Economy,3000,7566,22843500.00,25.0
68657,PG0295,2016-11-10T13:21:00Z,2016-11-10T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68658,PG0295,2017-01-14T13:25:00Z,2017-01-14T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68659,PG0295,2017-06-15T16:32:00Z,2017-06-15T16:57:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68660,PG0295,2016-09-17T13:25:00Z,2016-09-17T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68661,PG0296,2017-06-17T10:17:00Z,2017-06-17T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68661,PG0296,2017-06-17T10:17:00Z,2017-06-17T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68662,PG0295,2017-07-01T13:25:00Z,2017-07-01T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68663,PG0296,2017-06-07T10:17:00Z,2017-06-07T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68663,PG0296,2017-06-07T10:17:00Z,2017-06-07T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
68664,PG0296,2017-07-01T10:22:00Z,2017-07-01T10:47:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68664,PG0296,2017-07-01T10:22:00Z,2017-07-01T10:47:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68665,PG0296,2017-03-03T10:19:00Z,2017-03-03T10:44:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68665,PG0296,2017-03-03T10:19:00Z,2017-03-03T10:44:00Z,SU9,OVB,NOZ,Economy,3000,6984,21097500.00,25.0
68666,PG0296,2017-05-09T10:17:00Z,2017-05-09T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68666,PG0296,2017-05-09T10:17:00Z,2017-05-09T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
68667,PG0296,2016-08-30T13:32:00Z,2016-08-30T13:57:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68667,PG0296,2016-08-30T13:32:00Z,2016-08-30T13:57:00Z,SU9,OVB,NOZ,Economy,3000,7566,22814400.00,25.0
68668,PG0295,2016-08-30T13:22:00Z,2016-08-30T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68669,PG0296,2016-12-05T10:20:00Z,2016-12-05T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68669,PG0296,2016-12-05T10:20:00Z,2016-12-05T10:45:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
68670,PG0295,2017-05-09T13:20:00Z,2017-05-09T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68671,PG0296,2017-03-25T10:16:00Z,2017-03-25T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68671,PG0296,2017-03-25T10:16:00Z,2017-03-25T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68672,PG0295,2016-12-05T13:21:00Z,2016-12-05T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68673,PG0295,2017-03-25T13:22:00Z,2017-03-25T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68674,PG0296,2017-02-11T10:16:00Z,2017-02-11T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68674,PG0296,2017-02-11T10:16:00Z,2017-02-11T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68675,PG0295,2017-05-03T13:22:00Z,2017-05-03T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68676,PG0296,2017-01-04T10:18:00Z,2017-01-04T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68676,PG0296,2017-01-04T10:18:00Z,2017-01-04T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68677,PG0295,2017-01-04T13:24:00Z,2017-01-04T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68678,PG0296,2016-08-19T10:20:00Z,2016-08-19T10:45:00Z,SU9,OVB,NOZ,Business,3000,776,7061600.00,25.0
68678,PG0296,2016-08-19T10:20:00Z,2016-08-19T10:45:00Z,SU9,OVB,NOZ,Economy,3000,5723,17256300.00,25.0
68679,PG0295,2017-06-07T13:23:00Z,2017-06-07T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68680,PG0295,2016-08-19T13:25:00Z,2016-08-19T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68681,PG0295,2016-09-06T13:24:00Z,2016-09-06T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68682,PG0296,2016-11-05T10:20:00Z,2016-11-05T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68682,PG0296,2016-11-05T10:20:00Z,2016-11-05T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68683,PG0296,2017-01-09T10:17:00Z,2017-01-09T10:42:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68683,PG0296,2017-01-09T10:17:00Z,2017-01-09T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68684,PG0296,2016-09-06T10:19:00Z,2016-09-06T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68684,PG0296,2016-09-06T10:19:00Z,2016-09-06T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7178,21679500.00,25.0
68685,PG0295,2017-02-03T13:25:00Z,2017-02-03T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68686,PG0295,2017-02-09T13:22:00Z,2017-02-09T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68687,PG0296,2016-11-18T10:16:00Z,2016-11-18T10:41:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68687,PG0296,2016-11-18T10:16:00Z,2016-11-18T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7372,22261500.00,25.0
68688,PG0295,2017-05-07T13:20:00Z,2017-05-07T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68689,PG0295,2016-11-18T13:23:00Z,2016-11-18T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68690,PG0296,2017-05-07T10:18:00Z,2017-05-07T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68690,PG0296,2017-05-07T10:18:00Z,2017-05-07T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68691,PG0296,2016-09-17T10:17:00Z,2016-09-17T10:41:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,24.0
68691,PG0296,2016-09-17T10:17:00Z,2016-09-17T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7275,21941400.00,24.0
68692,PG0295,2016-10-23T16:08:00Z,2016-10-23T16:33:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68693,PG0296,2016-10-23T10:20:00Z,2016-10-23T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68693,PG0296,2016-10-23T10:20:00Z,2016-10-23T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68694,PG0295,2017-07-25T13:23:00Z,2017-07-25T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68695,PG0296,2017-07-25T10:17:00Z,2017-07-25T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68695,PG0296,2017-07-25T10:17:00Z,2017-07-25T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7372,22261500.00,25.0
68696,PG0295,2016-09-05T13:21:00Z,2016-09-05T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68697,PG0295,2017-04-18T13:20:00Z,2017-04-18T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68698,PG0296,2017-04-18T10:19:00Z,2017-04-18T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68698,PG0296,2017-04-18T10:19:00Z,2017-04-18T10:44:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68699,PG0295,2016-09-22T16:02:00Z,2016-09-22T16:27:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68700,PG0295,2016-11-30T13:25:00Z,2016-11-30T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68701,PG0296,2017-07-27T10:15:00Z,2017-07-27T10:40:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68701,PG0296,2017-07-27T10:15:00Z,2017-07-27T10:40:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68702,PG0295,2017-02-05T13:20:00Z,2017-02-05T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68703,PG0296,2017-02-05T13:41:00Z,2017-02-05T14:06:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68703,PG0296,2017-02-05T13:41:00Z,2017-02-05T14:06:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
68704,PG0296,2017-02-09T10:18:00Z,2017-02-09T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68704,PG0296,2017-02-09T10:18:00Z,2017-02-09T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
68705,PG0296,2017-08-14T10:17:00Z,2017-08-14T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68705,PG0296,2017-08-14T10:17:00Z,2017-08-14T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68706,PG0295,2017-04-12T13:23:00Z,2017-04-12T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68707,PG0296,2016-11-30T10:19:00Z,2016-11-30T10:44:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68707,PG0296,2016-11-30T10:19:00Z,2016-11-30T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7566,22843500.00,25.0
68708,PG0296,2017-03-06T10:21:00Z,2017-03-06T10:46:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68708,PG0296,2017-03-06T10:21:00Z,2017-03-06T10:46:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68709,PG0295,2017-07-27T13:24:00Z,2017-07-27T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68710,PG0296,2017-04-12T10:20:00Z,2017-04-12T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68710,PG0296,2017-04-12T10:20:00Z,2017-04-12T10:45:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68711,PG0295,2017-08-02T13:22:00Z,2017-08-02T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68712,PG0295,2017-04-11T13:24:00Z,2017-04-11T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68713,PG0296,2017-08-02T10:17:00Z,2017-08-02T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68713,PG0296,2017-08-02T10:17:00Z,2017-08-02T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
68714,PG0295,2017-03-06T13:21:00Z,2017-03-06T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68715,PG0296,2017-06-21T10:17:00Z,2017-06-21T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68715,PG0296,2017-06-21T10:17:00Z,2017-06-21T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7857,23687400.00,25.0
68716,PG0295,2016-09-03T16:53:00Z,2016-09-03T17:18:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68717,PG0296,2016-09-03T10:16:00Z,2016-09-03T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68717,PG0296,2016-09-03T10:16:00Z,2016-09-03T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68718,PG0296,2017-03-18T10:16:00Z,2017-03-18T10:41:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68718,PG0296,2017-03-18T10:16:00Z,2017-03-18T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7372,22261500.00,25.0
68719,PG0295,2017-06-21T13:26:00Z,2017-06-21T13:51:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68720,PG0295,2017-03-18T13:20:00Z,2017-03-18T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68721,PG0295,2017-08-09T13:23:00Z,2017-08-09T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68722,PG0296,2017-08-09T10:16:00Z,2017-08-09T10:41:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68722,PG0296,2017-08-09T10:16:00Z,2017-08-09T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68723,PG0295,2017-06-24T13:21:00Z,2017-06-24T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68724,PG0295,2017-03-05T13:24:00Z,2017-03-05T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68725,PG0295,2017-04-07T13:24:00Z,2017-04-07T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68726,PG0295,,,SU9,OVB,NOZ,,3000,97,,
68727,PG0296,2017-03-05T10:19:00Z,2017-03-05T10:44:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68727,PG0296,2017-03-05T10:19:00Z,2017-03-05T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7469,22552500.00,25.0
68728,PG0296,,,SU9,OVB,NOZ,Business,3000,970,8827000.00,
68728,PG0296,,,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,
68729,PG0295,2017-04-05T13:22:00Z,2017-04-05T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68730,PG0296,2017-01-07T10:20:00Z,2017-01-07T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68730,PG0296,2017-01-07T10:20:00Z,2017-01-07T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
68731,PG0295,2017-01-07T13:22:00Z,2017-01-07T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68732,PG0296,2017-07-08T10:17:00Z,2017-07-08T10:42:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68732,PG0296,2017-07-08T10:17:00Z,2017-07-08T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68733,PG0295,2016-09-29T13:21:00Z,2016-09-29T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68734,PG0296,2017-08-03T10:17:00Z,2017-08-03T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68734,PG0296,2017-08-03T10:17:00Z,2017-08-03T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68735,PG0295,2017-08-03T13:21:00Z,2017-08-03T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68736,PG0296,2017-05-03T10:20:00Z,2017-05-03T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68736,PG0296,2017-05-03T10:20:00Z,2017-05-03T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
68737,PG0296,2017-08-12T10:18:00Z,2017-08-12T10:43:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68737,PG0296,2017-08-12T10:18:00Z,2017-08-12T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68738,PG0295,2017-08-12T13:23:00Z,2017-08-12T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68739,PG0295,2016-08-27T13:20:00Z,2016-08-27T13:45:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68740,PG0296,2016-09-05T10:16:00Z,2016-09-05T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68740,PG0296,2016-09-05T10:16:00Z,2016-09-05T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68741,PG0296,2016-08-27T10:19:00Z,2016-08-27T10:44:00Z,SU9,OVB,NOZ,Business,3000,970,8827000.00,25.0
68741,PG0296,2016-08-27T10:19:00Z,2016-08-27T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
68742,PG0296,2017-01-24T10:17:00Z,2017-01-24T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68742,PG0296,2017-01-24T10:17:00Z,2017-01-24T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7469,22552500.00,25.0
68743,PG0295,2017-01-24T13:24:00Z,2017-01-24T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68744,PG0295,2016-10-22T13:23:00Z,2016-10-22T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68745,PG0295,2017-02-22T13:23:00Z,2017-02-22T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68746,PG0296,2017-02-22T10:17:00Z,2017-02-22T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68746,PG0296,2017-02-22T10:17:00Z,2017-02-22T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68747,PG0295,2016-10-17T13:23:00Z,2016-10-17T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68748,PG0296,2016-10-17T10:20:00Z,2016-10-17T10:45:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68748,PG0296,2016-10-17T10:20:00Z,2016-10-17T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68749,PG0296,2016-10-13T10:18:00Z,2016-10-13T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68749,PG0296,2016-10-13T10:18:00Z,2016-10-13T10:43:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68750,PG0295,2016-10-13T13:24:00Z,2016-10-13T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68751,PG0295,2017-02-07T13:21:00Z,2017-02-07T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68752,PG0295,2017-01-18T13:23:00Z,2017-01-18T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68753,PG0296,2016-09-22T10:22:00Z,2016-09-22T10:47:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68753,PG0296,2016-09-22T10:22:00Z,2016-09-22T10:47:00Z,SU9,OVB,NOZ,Economy,3000,7663,23105400.00,25.0
68754,PG0295,2017-04-29T13:25:00Z,2017-04-29T13:50:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68755,PG0296,2017-01-18T10:19:00Z,2017-01-18T10:44:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68755,PG0296,2017-01-18T10:19:00Z,2017-01-18T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68756,PG0296,2017-07-04T10:16:00Z,2017-07-04T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68756,PG0296,2017-07-04T10:16:00Z,2017-07-04T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68757,PG0295,2017-07-04T13:21:00Z,2017-07-04T13:46:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68758,PG0296,2017-06-24T10:19:00Z,2017-06-24T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68758,PG0296,2017-06-24T10:19:00Z,2017-06-24T10:44:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68759,PG0296,2016-10-30T10:19:00Z,2016-10-30T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68759,PG0296,2016-10-30T10:19:00Z,2016-10-30T10:44:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
68760,PG0295,2016-10-30T13:24:00Z,2016-10-30T13:49:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68761,PG0295,2017-03-13T13:30:00Z,2017-03-13T13:55:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68762,PG0296,2017-03-13T10:17:00Z,2017-03-13T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68762,PG0296,2017-03-13T10:17:00Z,2017-03-13T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7760,23396400.00,25.0
68763,PG0296,,,SU9,OVB,NOZ,Economy,3000,1746,5267100.00,
68764,PG0296,2017-04-29T10:16:00Z,2017-04-29T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68764,PG0296,2017-04-29T10:16:00Z,2017-04-29T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
68765,PG0295,,,SU9,OVB,NOZ,,3000,97,,
68766,PG0296,2017-06-06T10:17:00Z,2017-06-06T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68766,PG0296,2017-06-06T10:17:00Z,2017-06-06T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
68767,PG0295,2017-04-23T13:23:00Z,2017-04-23T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68768,PG0296,2017-04-23T10:17:00Z,2017-04-23T10:42:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68768,PG0296,2017-04-23T10:17:00Z,2017-04-23T10:42:00Z,SU9,OVB,NOZ,Economy,3000,7760,23425500.00,25.0
68769,PG0296,2016-08-15T10:20:00Z,2016-08-15T10:45:00Z,SU9,OVB,NOZ,Economy,3000,97,291000.00,25.0
68770,PG0296,2017-04-26T10:20:00Z,2017-04-26T10:45:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68770,PG0296,2017-04-26T10:20:00Z,2017-04-26T10:45:00Z,SU9,OVB,NOZ,Economy,3000,7857,23716500.00,25.0
68771,PG0295,2017-04-26T13:22:00Z,2017-04-26T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68772,PG0296,2017-04-05T10:15:00Z,2017-04-05T10:40:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68772,PG0296,2017-04-05T10:15:00Z,2017-04-05T10:40:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68773,PG0296,2017-05-30T10:20:00Z,2017-05-30T10:45:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68773,PG0296,2017-05-30T10:20:00Z,2017-05-30T10:45:00Z,SU9,OVB,NOZ,Economy,3000,7275,21941400.00,25.0
68774,PG0296,2016-12-22T10:18:00Z,2016-12-22T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68774,PG0296,2016-12-22T10:18:00Z,2016-12-22T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68775,PG0295,2016-12-22T13:22:00Z,2016-12-22T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68776,PG0296,2017-07-20T10:16:00Z,2017-07-20T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68776,PG0296,2017-07-20T10:16:00Z,2017-07-20T10:41:00Z,SU9,OVB,NOZ,Economy,3000,7954,24007500.00,25.0
68777,PG0295,2017-07-20T13:23:00Z,2017-07-20T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68778,PG0296,2017-03-04T10:19:00Z,2017-03-04T10:44:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68778,PG0296,2017-03-04T10:19:00Z,2017-03-04T10:44:00Z,SU9,OVB,NOZ,Economy,3000,7663,23134500.00,25.0
68779,PG0296,2016-12-12T10:19:00Z,2016-12-12T10:45:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,26.0
68779,PG0296,2016-12-12T10:19:00Z,2016-12-12T10:45:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,26.0
68780,PG0295,2017-08-14T13:23:00Z,2017-08-14T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68781,PG0295,2016-12-12T13:23:00Z,2016-12-12T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68782,PG0296,2017-07-14T10:18:00Z,2017-07-14T10:43:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68782,PG0296,2017-07-14T10:18:00Z,2017-07-14T10:43:00Z,SU9,OVB,NOZ,Economy,3000,8051,24298500.00,25.0
68783,PG0295,2017-07-14T13:22:00Z,2017-07-14T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68784,PG0296,2017-06-29T10:16:00Z,2017-06-29T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68784,PG0296,2017-06-29T10:16:00Z,2017-06-29T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8245,24880500.00,25.0
68785,PG0295,2016-12-20T13:25:00Z,2016-12-20T13:51:00Z,SU9,OVB,NOZ,,3000,97,,26.0
68786,PG0296,2016-12-20T10:17:00Z,2016-12-20T10:42:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68786,PG0296,2016-12-20T10:17:00Z,2016-12-20T10:42:00Z,SU9,OVB,NOZ,Economy,3000,8148,24560400.00,25.0
68787,PG0296,2016-12-30T10:16:00Z,2016-12-30T10:41:00Z,SU9,OVB,NOZ,Business,3000,1067,9709700.00,25.0
68787,PG0296,2016-12-30T10:16:00Z,2016-12-30T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68788,PG0295,2016-12-30T13:22:00Z,2016-12-30T13:47:00Z,SU9,OVB,NOZ,,3000,97,,25.0
68789,PG0296,2016-09-10T10:16:00Z,2016-09-10T10:41:00Z,SU9,OVB,NOZ,Business,3000,1164,10592400.00,25.0
68789,PG0296,2016-09-10T10:16:00Z,2016-09-10T10:41:00Z,SU9,OVB,NOZ,Economy,3000,8148,24589500.00,25.0
68790,PG0295,2016-12-29T13:23:00Z,2016-12-29T13:48:00Z,SU9,OVB,NOZ,,3000,97,,25.0
